Produce_Variety,Commodity_Type,Unit,Volume_in_Kgs,Values_in_Ksh,Date,OBJECTID
Roots & Tubers,Sweet Potatoes,Bag,98,3140.0,2/1/2013 0:00,748
Cereals,Dry Maize,Bag,90,2880.0,3/1/2013 0:00,749
Cereals,Green Maize,Ext Bag,115,2840.0,3/1/2013 0:00,750
Cereals,Finger Millet,Bag,90,5890.0,3/1/2013 0:00,751
Cereals,Sorghum,Bag,90,3605.0,3/1/2013 0:00,752
Cereals,Wheat,Bag,90,3911.0,3/1/2013 0:00,753
Legumes,Beans Canadian,Bag,90,5475.0,3/1/2013 0:00,754
Legumes,Beans Rosecoco,Bag,90,5712.0,3/1/2013 0:00,755
Legumes,Beans Mwitemania,Bag,90,5241.0,3/1/2013 0:00,756
Legumes,Mwezi Moja,Bag,90,5529.0,3/1/2013 0:00,757
Legumes,Dolichos (Njahi),Bag,90,7473.0,3/1/2013 0:00,758
Legumes,Green Gram,Bag,90,7352.0,3/1/2013 0:00,759
Legumes,Cowpeas,Bag,90,6005.0,3/1/2013 0:00,760
Legumes,Fresh Peas,Bag,51,2908.0,3/1/2013 0:00,761
Legumes,Groundnuts,Bag,110,10938.0,3/1/2013 0:00,762
Roots & Tubers,Red Irish Potatoes,Bag,110,2987.0,3/1/2013 0:00,763
Roots & Tubers,White Irish Potatoes,Bag,110,2854.0,3/1/2013 0:00,764
Roots & Tubers,Cassava Fresh,Bag,99,1941.0,3/1/2013 0:00,765
Roots & Tubers,Sweet Potatoes,Bag,98,2645.0,3/1/2013 0:00,766
Cereals,Dry Maize,Bag,90,2837.0,4/1/2013 0:00,767
Cereals,Green Maize,Ext Bag,115,3006.0,4/1/2013 0:00,768
Cereals,Finger Millet,Bag,90,5929.0,4/1/2013 0:00,769
Cereals,Sorghum,Bag,90,3554.0,4/1/2013 0:00,770
Cereals,Wheat,Bag,90,4024.0,4/1/2013 0:00,771
Legumes,Beans Canadian,Bag,90,5822.0,4/1/2013 0:00,772
Legumes,Beans Rosecoco,Bag,90,6202.0,4/1/2013 0:00,773
Legumes,Beans Mwitemania,Bag,90,5602.0,4/1/2013 0:00,774
Legumes,Mwezi Moja,Bag,90,5774.0,4/1/2013 0:00,775
Legumes,Dolichos (Njahi),Bag,90,7780.0,4/1/2013 0:00,776
Legumes,Green Gram,Bag,90,7819.0,4/1/2013 0:00,777
Legumes,Cowpeas,Bag,90,5352.0,4/1/2013 0:00,778
Legumes,Fresh Peas,Bag,51,2852.0,4/1/2013 0:00,779
Legumes,Groundnuts,Bag,110,12269.0,4/1/2013 0:00,780
Roots & Tubers,Red Irish Potatoes,Bag,110,2671.0,4/1/2013 0:00,781
Roots & Tubers,White Irish Potatoes,Bag,110,2653.0,4/1/2013 0:00,782
Roots & Tubers,Cassava Fresh,Bag,99,2102.0,4/1/2013 0:00,783
Roots & Tubers,Sweet Potatoes,Bag,98,2728.0,4/1/2013 0:00,784
Cereals,Dry Maize,Bag,90,2838.0,5/1/2013 0:00,785
Cereals,Green Maize,Ext Bag,115,3847.0,5/1/2013 0:00,786
Cereals,Finger Millet,Bag,90,6321.0,5/1/2013 0:00,787
Cereals,Sorghum,Bag,90,3694.0,5/1/2013 0:00,788
Cereals,Wheat,Bag,90,4365.0,5/1/2013 0:00,789
Legumes,Beans Canadian,Bag,90,6046.0,5/1/2013 0:00,790
Legumes,Beans Rosecoco,Bag,90,6108.0,5/1/2013 0:00,791
Legumes,Beans Mwitemania,Bag,90,5846.0,5/1/2013 0:00,792
Legumes,Mwezi Moja,Bag,90,6432.0,5/1/2013 0:00,793
Legumes,Dolichos (Njahi),Bag,90,7892.0,5/1/2013 0:00,794
Legumes,Green Gram,Bag,90,7514.0,5/1/2013 0:00,795
Legumes,Cowpeas,Bag,90,5755.0,5/1/2013 0:00,796
Legumes,Fresh Peas,Bag,51,4343.0,5/1/2013 0:00,797
Legumes,Groundnuts,Bag,110,12019.0,5/1/2013 0:00,798
Roots & Tubers,Red Irish Potatoes,Bag,110,3240.0,5/1/2013 0:00,799
Roots & Tubers,White Irish Potatoes,Bag,110,3065.0,5/1/2013 0:00,800
Roots & Tubers,Cassava Fresh,Bag,99,2350.0,5/1/2013 0:00,801
Roots & Tubers,Sweet Potatoes,Bag,98,3185.0,5/1/2013 0:00,802
Cereals,Dry Maize,Bag,90,2747.0,6/1/2013 0:00,803
Cereals,Green Maize,Ext Bag,115,3229.0,6/1/2013 0:00,804
Cereals,Finger Millet,Bag,90,6182.0,6/1/2013 0:00,805
Cereals,Sorghum,Bag,90,3507.0,6/1/2013 0:00,806
Cereals,Wheat,Bag,90,4540.0,6/1/2013 0:00,807
Legumes,Beans Canadian,Bag,90,5858.0,6/1/2013 0:00,808
Legumes,Beans Rosecoco,Bag,90,5668.0,6/1/2013 0:00,809
Legumes,Beans Mwitemania,Bag,90,5205.0,6/1/2013 0:00,810
Legumes,Mwezi Moja,Bag,90,6060.0,6/1/2013 0:00,811
Legumes,Dolichos (Njahi),Bag,90,7908.0,6/1/2013 0:00,812
Legumes,Green Gram,Bag,90,7181.0,6/1/2013 0:00,813
Legumes,Cowpeas,Bag,90,5721.0,6/1/2013 0:00,814
Legumes,Fresh Peas,Bag,51,3163.0,6/1/2013 0:00,815
Legumes,Groundnuts,Bag,110,12112.0,6/1/2013 0:00,816
Roots & Tubers,Red Irish Potatoes,Bag,110,3275.0,6/1/2013 0:00,817
Roots & Tubers,White Irish Potatoes,Bag,110,3206.0,6/1/2013 0:00,818
Roots & Tubers,Cassava Fresh,Bag,99,1938.0,6/1/2013 0:00,819
Roots & Tubers,Sweet Potatoes,Bag,98,3259.0,6/1/2013 0:00,820
Cereals,Dry Maize,Bag,90,2722.0,7/1/2013 0:00,821
Cereals,Green Maize,Ext Bag,115,2924.0,7/1/2013 0:00,822
Cereals,Finger Millet,Bag,90,5795.0,7/1/2013 0:00,823
Cereals,Sorghum,Bag,90,3363.0,7/1/2013 0:00,824
Cereals,Wheat,Bag,90,4293.0,7/1/2013 0:00,825
Legumes,Beans Canadian,Bag,90,5459.0,7/1/2013 0:00,826
Legumes,Beans Rosecoco,Bag,90,5489.0,7/1/2013 0:00,827
Legumes,Beans Mwitemania,Bag,90,4997.0,7/1/2013 0:00,828
Legumes,Mwezi Moja,Bag,90,5285.0,7/1/2013 0:00,829
Legumes,Dolichos (Njahi),Bag,90,7576.0,7/1/2013 0:00,830
Legumes,Green Gram,Bag,90,6948.0,7/1/2013 0:00,831
Legumes,Cowpeas,Bag,90,5246.0,7/1/2013 0:00,832
Legumes,Fresh Peas,Bag,51,2614.0,7/1/2013 0:00,833
Legumes,Groundnuts,Bag,110,11216.0,7/1/2013 0:00,834
Roots & Tubers,Red Irish Potatoes,Bag,110,2940.0,7/1/2013 0:00,835
Roots & Tubers,White Irish Potatoes,Bag,110,2916.0,7/1/2013 0:00,836
Roots & Tubers,Cassava Fresh,Bag,99,2004.0,7/1/2013 0:00,837
Roots & Tubers,Sweet Potatoes,Bag,98,2957.0,7/1/2013 0:00,838
Cereals,Dry Maize,Bag,90,2703.0,8/1/2013 0:00,839
Cereals,Green Maize,Ext Bag,115,2475.0,8/1/2013 0:00,840
Cereals,Finger Millet,Bag,90,5767.0,8/1/2013 0:00,841
Cereals,Sorghum,Bag,90,3533.0,8/1/2013 0:00,842
Cereals,Wheat,Bag,90,4084.0,8/1/2013 0:00,843
Legumes,Beans Canadian,Bag,90,5434.0,8/1/2013 0:00,844
Legumes,Beans Rosecoco,Bag,90,5701.0,8/1/2013 0:00,845
Legumes,Beans Mwitemania,Bag,90,4972.0,8/1/2013 0:00,846
Legumes,Mwezi Moja,Bag,90,5086.0,8/1/2013 0:00,847
Legumes,Dolichos (Njahi),Bag,90,7580.0,8/1/2013 0:00,848
Legumes,Green Gram,Bag,90,6925.0,8/1/2013 0:00,849
Legumes,Cowpeas,Bag,90,5026.0,8/1/2013 0:00,850
Legumes,Fresh Peas,Bag,51,2539.0,8/1/2013 0:00,851
Legumes,Groundnuts,Bag,110,10877.0,8/1/2013 0:00,852
Roots & Tubers,Red Irish Potatoes,Bag,110,2950.0,8/1/2013 0:00,853
Roots & Tubers,White Irish Potatoes,Bag,110,2927.0,8/1/2013 0:00,854
Roots & Tubers,Cassava Fresh,Bag,99,1956.0,8/1/2013 0:00,855
Roots & Tubers,Sweet Potatoes,Bag,98,2604.0,8/1/2013 0:00,856
Cereals,Dry Maize,Bag,90,2829.0,9/1/2013 0:00,857
Cereals,Green Maize,Ext Bag,115,2630.0,9/1/2013 0:00,858
Cereals,Finger Millet,Bag,90,5820.0,9/1/2013 0:00,859
Cereals,Sorghum,Bag,90,3471.0,9/1/2013 0:00,860
Cereals,Wheat,Bag,90,4024.0,9/1/2013 0:00,861
Legumes,Beans Canadian,Bag,90,5547.0,9/1/2013 0:00,862
Legumes,Beans Rosecoco,Bag,90,5973.0,9/1/2013 0:00,863
Legumes,Beans Mwitemania,Bag,90,5220.0,9/1/2013 0:00,864
Legumes,Mwezi Moja,Bag,90,5480.0,9/1/2013 0:00,865
Legumes,Dolichos (Njahi),Bag,90,7323.0,9/1/2013 0:00,866
Legumes,Green Gram,Bag,90,7160.0,9/1/2013 0:00,867
Legumes,Cowpeas,Bag,90,5227.0,9/1/2013 0:00,868
Legumes,Fresh Peas,Bag,51,2856.0,9/1/2013 0:00,869
Legumes,Groundnuts,Bag,110,11481.0,9/1/2013 0:00,870
Roots & Tubers,Red Irish Potatoes,Bag,110,3045.0,9/1/2013 0:00,871
Roots & Tubers,White Irish Potatoes,Bag,110,3014.0,9/1/2013 0:00,872
Roots & Tubers,Cassava Fresh,Bag,99,2175.0,9/1/2013 0:00,873
Roots & Tubers,Sweet Potatoes,Bag,98,2655.0,9/1/2013 0:00,874
Cereals,Dry Maize,Bag,90,2943.0,10/1/2013 0:00,875
Cereals,Green Maize,Ext Bag,115,2451.0,10/1/2013 0:00,876
Cereals,Finger Millet,Bag,90,6032.0,10/1/2013 0:00,877
Cereals,Sorghum,Bag,90,3629.0,10/1/2013 0:00,878
Cereals,Wheat,Bag,90,3524.0,10/1/2013 0:00,879
Legumes,Beans Canadian,Bag,90,5984.0,10/1/2013 0:00,880
Legumes,Beans Rosecoco,Bag,90,5943.0,10/1/2013 0:00,881
Legumes,Beans Mwitemania,Bag,90,5366.0,10/1/2013 0:00,882
Legumes,Mwezi Moja,Bag,90,5869.0,10/1/2013 0:00,883
Legumes,Dolichos (Njahi),Bag,90,7079.0,10/1/2013 0:00,884
Legumes,Green Gram,Bag,90,7461.0,10/1/2013 0:00,885
Legumes,Cowpeas,Bag,90,5322.0,10/1/2013 0:00,886
Legumes,Fresh Peas,Bag,51,2537.0,10/1/2013 0:00,887
Legumes,Groundnuts,Bag,110,11555.0,10/1/2013 0:00,888
Roots & Tubers,Red Irish Potatoes,Bag,110,3124.0,10/1/2013 0:00,889
Roots & Tubers,White Irish Potatoes,Bag,110,3014.0,10/1/2013 0:00,890
Roots & Tubers,Cassava Fresh,Bag,99,1896.0,10/1/2013 0:00,891
Roots & Tubers,Sweet Potatoes,Bag,98,2746.0,10/1/2013 0:00,892
Cereals,Dry Maize,Bag,90,3033.0,11/1/2013 0:00,893
Cereals,Green Maize,Ext Bag,115,2836.0,11/1/2013 0:00,894
Cereals,Finger Millet,Bag,90,6072.0,11/1/2013 0:00,895
Cereals,Sorghum,Bag,90,3780.0,11/1/2013 0:00,896
Cereals,Wheat,Bag,90,3697.0,11/1/2013 0:00,897
Legumes,Beans Canadian,Bag,90,6225.0,11/1/2013 0:00,898
Legumes,Beans Rosecoco,Bag,90,5973.0,11/1/2013 0:00,899
Legumes,Beans Mwitemania,Bag,90,5374.0,11/1/2013 0:00,900
Legumes,Mwezi Moja,Bag,90,5939.0,11/1/2013 0:00,901
Legumes,Dolichos (Njahi),Bag,90,7127.0,11/1/2013 0:00,902
Legumes,Green Gram,Bag,90,7916.0,11/1/2013 0:00,903
Legumes,Cowpeas,Bag,90,5782.0,11/1/2013 0:00,904
Legumes,Fresh Peas,Bag,51,2272.0,11/1/2013 0:00,905
Legumes,Groundnuts,Bag,110,11877.0,11/1/2013 0:00,906
Roots & Tubers,Red Irish Potatoes,Bag,110,3326.0,11/1/2013 0:00,907
Roots & Tubers,White Irish Potatoes,Bag,110,3291.0,11/1/2013 0:00,908
Roots & Tubers,Cassava Fresh,Bag,99,2023.0,11/1/2013 0:00,909
Roots & Tubers,Sweet Potatoes,Bag,98,2862.0,11/1/2013 0:00,910
Cereals,Dry Maize,Bag,90,3037.0,12/1/2013 0:00,911
Cereals,Green Maize,Ext Bag,115,3050.0,12/1/2013 0:00,912
Cereals,Finger Millet,Bag,90,5823.0,12/1/2013 0:00,913
Cereals,Sorghum,Bag,90,3851.0,12/1/2013 0:00,914
Cereals,Wheat,Bag,90,4144.0,12/1/2013 0:00,915
Legumes,Beans Canadian,Bag,90,5978.0,12/1/2013 0:00,916
Legumes,Beans Rosecoco,Bag,90,5942.0,12/1/2013 0:00,917
Legumes,Beans Mwitemania,Bag,90,5397.0,12/1/2013 0:00,918
Legumes,Mwezi Moja,Bag,90,5813.0,12/1/2013 0:00,919
Legumes,Dolichos (Njahi),Bag,90,7429.0,12/1/2013 0:00,920
Legumes,Green Gram,Bag,90,7916.0,12/1/2013 0:00,921
Legumes,Cowpeas,Bag,90,5702.0,12/1/2013 0:00,922
Legumes,Fresh Peas,Bag,51,2762.0,12/1/2013 0:00,923
Legumes,Groundnuts,Bag,110,11417.0,12/1/2013 0:00,924
Roots & Tubers,Red Irish Potatoes,Bag,110,3019.0,12/1/2013 0:00,925
Roots & Tubers,White Irish Potatoes,Bag,110,2967.0,12/1/2013 0:00,926
Roots & Tubers,Cassava Fresh,Bag,99,2068.0,12/1/2013 0:00,927
Roots & Tubers,Sweet Potatoes,Bag,98,2777.0,12/1/2013 0:00,928
Cereals,Dry Maize,Bag,90,2435.0,1/1/2015 0:00,929
Cereals,Green Maize,Ext Bag,115,3237.0,1/1/2015 0:00,930
Cereals,Finger Millet,Bag,90,6868.0,1/1/2015 0:00,931
Cereals,Sorghum,Bag,90,3756.0,1/1/2015 0:00,932
Cereals,Wheat,Bag,90,3477.0,1/1/2015 0:00,933
Legumes,Beans Canadian,Bag,90,6277.0,1/1/2015 0:00,934
Legumes,Beans Rosecoco,Bag,90,6111.0,1/1/2015 0:00,935
Legumes,Beans Mwitemania,Bag,90,5871.0,1/1/2015 0:00,936
Legumes,Mwezi Moja,Bag,90,5349.0,1/1/2015 0:00,937
Legumes,Dolichos (Njahi),Bag,90,7042.0,1/1/2015 0:00,938
Legumes,Green Gram,Bag,90,11143.0,1/1/2015 0:00,939
Legumes,Cowpeas,Bag,90,6764.0,1/1/2015 0:00,940
Legumes,Fresh Peas,Bag,51,2461.0,1/1/2015 0:00,941
Legumes,Groundnuts,Bag,110,11559.0,1/1/2015 0:00,942
Roots & Tubers,Red Irish Potatoes,Bag,110,2490.0,1/1/2015 0:00,943
Roots & Tubers,White Irish Potatoes,Bag,110,2515.0,1/1/2015 0:00,944
Roots & Tubers,Cassava Fresh,Bag,99,1753.0,1/1/2015 0:00,945
Roots & Tubers,Sweet Potatoes,Bag,98,2677.0,1/1/2015 0:00,946
Cereals,Dry Maize,Bag,90,2417.0,2/1/2015 0:00,947
Cereals,Green Maize,Ext Bag,115,2653.0,2/1/2015 0:00,948
Cereals,Finger Millet,Bag,90,6906.0,2/1/2015 0:00,949
Cereals,Sorghum,Bag,90,4202.0,2/1/2015 0:00,950
Cereals,Wheat,Bag,90,3662.0,2/1/2015 0:00,951
Legumes,Beans Canadian,Bag,90,6151.0,2/1/2015 0:00,952
Legumes,Beans Rosecoco,Bag,90,6484.0,2/1/2015 0:00,953
Legumes,Beans Mwitemania,Bag,90,6269.0,2/1/2015 0:00,954
Legumes,Mwezi Moja,Bag,90,4783.0,2/1/2015 0:00,955
Legumes,Dolichos (Njahi),Bag,90,8023.0,2/1/2015 0:00,956
Legumes,Green Gram,Bag,90,11535.0,2/1/2015 0:00,957
Legumes,Cowpeas,Bag,90,7208.0,2/1/2015 0:00,958
Legumes,Fresh Peas,Bag,51,2511.0,2/1/2015 0:00,959
Legumes,Groundnuts,Bag,110,11926.0,2/1/2015 0:00,960
Roots & Tubers,Red Irish Potatoes,Bag,110,2761.0,2/1/2015 0:00,961
Roots & Tubers,White Irish Potatoes,Bag,110,2690.0,2/1/2015 0:00,962
Roots & Tubers,Cassava Fresh,Bag,99,1893.0,2/1/2015 0:00,963
Roots & Tubers,Sweet Potatoes,Bag,98,2541.0,2/1/2015 0:00,964
Cereals,Dry Maize,Bag,90,2473.0,3/1/2015 0:00,965
Cereals,Green Maize,Ext Bag,115,2795.0,3/1/2015 0:00,966
Cereals,Finger Millet,Bag,90,6916.0,3/1/2015 0:00,967
Cereals,Sorghum,Bag,90,4183.0,3/1/2015 0:00,968
Cereals,Wheat,Bag,90,3739.0,3/1/2015 0:00,969
Legumes,Beans Canadian,Bag,90,6525.0,3/1/2015 0:00,970
Legumes,Beans Rosecoco,Bag,90,6850.0,3/1/2015 0:00,971
Legumes,Beans Mwitemania,Bag,90,6321.0,3/1/2015 0:00,972
Legumes,Mwezi Moja,Bag,90,5382.0,3/1/2015 0:00,973
Legumes,Dolichos (Njahi),Bag,90,8228.0,3/1/2015 0:00,974
Legumes,Green Gram,Bag,90,11315.0,3/1/2015 0:00,975
Legumes,Cowpeas,Bag,90,7436.0,3/1/2015 0:00,976
Legumes,Fresh Peas,Bag,51,3015.0,3/1/2015 0:00,977
Legumes,Groundnuts,Bag,110,,3/1/2015 0:00,978
Roots & Tubers,Red Irish Potatoes,Bag,110,2686.0,3/1/2015 0:00,979
Roots & Tubers,White Irish Potatoes,Bag,110,2556.0,3/1/2015 0:00,980
Roots & Tubers,Cassava Fresh,Bag,99,1940.0,3/1/2015 0:00,981
Roots & Tubers,Sweet Potatoes,Bag,98,2687.0,3/1/2015 0:00,982
Cereals,Dry Maize,Bag,90,2796.0,4/1/2015 0:00,983
Cereals,Green Maize,Ext Bag,115,3567.0,4/1/2015 0:00,984
Cereals,Finger Millet,Bag,90,7149.0,4/1/2015 0:00,985
Cereals,Sorghum,Bag,90,3816.0,4/1/2015 0:00,986
Cereals,Wheat,Bag,90,3628.0,4/1/2015 0:00,987
Legumes,Beans Canadian,Bag,90,7148.0,4/1/2015 0:00,988
Legumes,Beans Rosecoco,Bag,90,7124.0,4/1/2015 0:00,989
Legumes,Beans Mwitemania,Bag,90,6402.0,4/1/2015 0:00,990
Legumes,Mwezi Moja,Bag,90,5798.0,4/1/2015 0:00,991
Legumes,Dolichos (Njahi),Bag,90,9182.0,4/1/2015 0:00,992
Legumes,Green Gram,Bag,90,11454.0,4/1/2015 0:00,993
Legumes,Cowpeas,Bag,90,6983.0,4/1/2015 0:00,994
Legumes,Fresh Peas,Bag,51,3842.0,4/1/2015 0:00,995
Legumes,Groundnuts,Bag,110,,4/1/2015 0:00,996
Roots & Tubers,Red Irish Potatoes,Bag,110,3502.0,4/1/2015 0:00,997
Roots & Tubers,White Irish Potatoes,Bag,110,3511.0,4/1/2015 0:00,998
Roots & Tubers,Cassava Fresh,Bag,99,1941.0,4/1/2015 0:00,999
Roots & Tubers,Sweet Potatoes,Bag,98,2819.0,4/1/2015 0:00,1000
Cereals,Dry Maize,Bag,90,2925.0,5/1/2015 0:00,1001
Cereals,Green Maize,Ext Bag,115,3872.0,5/1/2015 0:00,1002
Cereals,Finger Millet,Bag,90,7216.0,5/1/2015 0:00,1003
Cereals,Sorghum,Bag,90,3877.0,5/1/2015 0:00,1004
Cereals,Wheat,Bag,90,3653.0,5/1/2015 0:00,1005
Legumes,Beans Canadian,Bag,90,7453.0,5/1/2015 0:00,1006
Legumes,Beans Rosecoco,Bag,90,7522.0,5/1/2015 0:00,1007
Legumes,Beans Mwitemania,Bag,90,6903.0,5/1/2015 0:00,1008
Legumes,Mwezi Moja,Bag,90,6426.0,5/1/2015 0:00,1009
Legumes,Dolichos (Njahi),Bag,90,10486.0,5/1/2015 0:00,1010
Legumes,Green Gram,Bag,90,11905.0,5/1/2015 0:00,1011
Legumes,Cowpeas,Bag,90,7509.0,5/1/2015 0:00,1012
Legumes,Fresh Peas,Bag,51,3924.0,5/1/2015 0:00,1013
Legumes,Groundnuts,Bag,110,12802.0,5/1/2015 0:00,1014
Roots & Tubers,Red Irish Potatoes,Bag,110,3812.0,5/1/2015 0:00,1015
Roots & Tubers,White Irish Potatoes,Bag,110,3935.0,5/1/2015 0:00,1016
Roots & Tubers,Cassava Fresh,Bag,99,1883.0,5/1/2015 0:00,1017
Roots & Tubers,Sweet Potatoes,Bag,98,2928.0,5/1/2015 0:00,1018
Cereals,Dry Maize,Bag,90,2883.0,6/1/2015 0:00,1019
Cereals,Green Maize,Ext Bag,115,3466.0,6/1/2015 0:00,1020
Cereals,Finger Millet,Bag,90,7155.0,6/1/2015 0:00,1021
Cereals,Sorghum,Bag,90,3845.0,6/1/2015 0:00,1022
Cereals,Wheat,Bag,90,3747.0,6/1/2015 0:00,1023
Legumes,Beans Canadian,Bag,90,7471.0,6/1/2015 0:00,1024
Legumes,Beans Rosecoco,Bag,90,7186.0,6/1/2015 0:00,1025
Legumes,Beans Mwitemania,Bag,90,6535.0,6/1/2015 0:00,1026
Legumes,Mwezi Moja,Bag,90,7279.0,6/1/2015 0:00,1027
Legumes,Dolichos (Njahi),Bag,90,9988.0,6/1/2015 0:00,1028
Legumes,Green Gram,Bag,90,10722.0,6/1/2015 0:00,1029
Legumes,Cowpeas,Bag,90,7315.0,6/1/2015 0:00,1030
Legumes,Fresh Peas,Bag,51,3505.0,6/1/2015 0:00,1031
Legumes,Groundnuts,Bag,110,12797.0,6/1/2015 0:00,1032
Roots & Tubers,Red Irish Potatoes,Bag,110,2776.0,6/1/2015 0:00,1033
Roots & Tubers,White Irish Potatoes,Bag,110,2978.0,6/1/2015 0:00,1034
Roots & Tubers,Cassava Fresh,Bag,99,2124.0,6/1/2015 0:00,1035
Roots & Tubers,Sweet Potatoes,Bag,98,2705.0,6/1/2015 0:00,1036
Cereals,Dry Maize,Bag,90,2969.0,7/1/2015 0:00,1037
Cereals,Green Maize,Ext Bag,115,2860.0,7/1/2015 0:00,1038
Cereals,Finger Millet,Bag,90,6883.0,7/1/2015 0:00,1039
Cereals,Sorghum,Bag,90,3856.0,7/1/2015 0:00,1040
Cereals,Wheat,Bag,90,3915.0,7/1/2015 0:00,1041
Legumes,Beans Canadian,Bag,90,6595.0,7/1/2015 0:00,1042
Legumes,Beans Rosecoco,Bag,90,6302.0,7/1/2015 0:00,1043
Legumes,Beans Mwitemania,Bag,90,5685.0,7/1/2015 0:00,1044
Legumes,Mwezi Moja,Bag,90,6201.0,7/1/2015 0:00,1045
Legumes,Dolichos (Njahi),Bag,90,10509.0,7/1/2015 0:00,1046
Legumes,Green Gram,Bag,90,10252.0,7/1/2015 0:00,1047
Legumes,Cowpeas,Bag,90,6525.0,7/1/2015 0:00,1048
Legumes,Fresh Peas,Bag,51,2525.0,7/1/2015 0:00,1049
Legumes,Groundnuts,Bag,110,13713.0,7/1/2015 0:00,1050
Roots & Tubers,Red Irish Potatoes,Bag,110,1840.0,7/1/2015 0:00,1051
Roots & Tubers,White Irish Potatoes,Bag,110,2002.0,7/1/2015 0:00,1052
Roots & Tubers,Cassava Fresh,Bag,99,1912.0,7/1/2015 0:00,1053
Roots & Tubers,Sweet Potatoes,Bag,98,2764.0,7/1/2015 0:00,1054
Cereals,Dry Maize,Bag,90,2910.0,8/25/2015 0:00,1055
Cereals,Green Maize,Ext Bag,115,2557.0,8/25/2015 0:00,1056
Cereals,Finger Millet,Bag,90,6714.0,8/25/2015 0:00,1057
Cereals,Sorghum,Bag,90,3683.0,8/25/2015 0:00,1058
Cereals,Wheat,Bag,90,3674.0,8/25/2015 0:00,1059
Legumes,Beans Canadian,Bag,90,6187.0,8/25/2015 0:00,1060
Legumes,Beans Rosecoco,Bag,90,5850.0,8/25/2015 0:00,1061
Legumes,Beans Mwitemania,Bag,90,5277.0,8/25/2015 0:00,1062
Legumes,Mwezi Moja,Bag,90,5579.0,8/25/2015 0:00,1063
Legumes,Dolichos (Njahi),Bag,90,10733.0,8/25/2015 0:00,1064
Legumes,Green Gram,Bag,90,9354.0,8/25/2015 0:00,1065
Legumes,Cowpeas,Bag,90,6291.0,8/25/2015 0:00,1066
Legumes,Fresh Peas,Bag,51,2078.0,8/25/2015 0:00,1067
Legumes,Groundnuts,Bag,110,12313.0,8/25/2015 0:00,1068
Roots & Tubers,Red Irish Potatoes,Bag,110,1823.0,8/25/2015 0:00,1069
Roots & Tubers,White Irish Potatoes,Bag,110,1915.0,8/25/2015 0:00,1070
Roots & Tubers,Cassava Fresh,Bag,99,1907.0,8/25/2015 0:00,1071
Roots & Tubers,Sweet Potatoes,Bag,98,2723.0,8/25/2015 0:00,1072
Cereals,Dry Maize,Bag,90,2726.0,9/25/2015 0:00,1073
Cereals,Green Maize,Ext Bag,115,2415.0,9/25/2015 0:00,1074
Cereals,Finger Millet,Bag,90,6568.0,9/25/2015 0:00,1075
Cereals,Sorghum,Bag,90,3683.0,9/25/2015 0:00,1076
Cereals,Wheat,Bag,90,3493.0,9/25/2015 0:00,1077
Legumes,Beans Canadian,Bag,90,5939.0,9/25/2015 0:00,1078
Legumes,Beans Rosecoco,Bag,90,5794.0,9/25/2015 0:00,1079
Legumes,Beans Mwitemania,Bag,90,5171.0,9/25/2015 0:00,1080
Legumes,Mwezi Moja,Bag,90,5367.0,9/25/2015 0:00,1081
Legumes,Dolichos (Njahi),Bag,90,10751.0,9/25/2015 0:00,1082
Legumes,Green Gram,Bag,90,9266.0,9/25/2015 0:00,1083
Legumes,Cowpeas,Bag,90,6203.0,9/25/2015 0:00,1084
Legumes,Fresh Peas,Bag,51,2192.0,9/25/2015 0:00,1085
Legumes,Groundnuts,Bag,110,12575.0,9/25/2015 0:00,1086
Roots & Tubers,Red Irish Potatoes,Bag,110,2518.0,9/25/2015 0:00,1087
Roots & Tubers,White Irish Potatoes,Bag,110,2656.0,9/25/2015 0:00,1088
Roots & Tubers,Cassava Fresh,Bag,99,1991.0,9/25/2015 0:00,1089
Roots & Tubers,Sweet Potatoes,Bag,98,2801.0,9/25/2015 0:00,1090
Cereals,Dry Maize,Bag,90,2718.0,10/25/2015 0:00,1091
Cereals,Green Maize,Ext Bag,115,2490.0,10/25/2015 0:00,1092
Cereals,Finger Millet,Bag,90,6598.0,10/25/2015 0:00,1093
Cereals,Sorghum,Bag,90,3784.0,10/25/2015 0:00,1094
Cereals,Wheat,Bag,90,3519.0,10/25/2015 0:00,1095
Legumes,Beans Canadian,Bag,90,6125.0,10/25/2015 0:00,1096
Legumes,Beans Rosecoco,Bag,90,6088.0,10/25/2015 0:00,1097
Legumes,Beans Mwitemania,Bag,90,5603.0,10/25/2015 0:00,1098
Legumes,Mwezi Moja,Bag,90,5617.0,10/25/2015 0:00,1099
Legumes,Dolichos (Njahi),Bag,90,10546.0,10/25/2015 0:00,1100
Legumes,Green Gram,Bag,90,9582.0,10/25/2015 0:00,1101
Legumes,Cowpeas,Bag,90,6265.0,10/25/2015 0:00,1102
Legumes,Fresh Peas,Bag,51,2587.0,10/25/2015 0:00,1103
Legumes,Groundnuts,Bag,110,12691.0,10/25/2015 0:00,1104
Roots & Tubers,Red Irish Potatoes,Bag,110,2975.0,10/25/2015 0:00,1105
Roots & Tubers,White Irish Potatoes,Bag,110,3139.0,10/25/2015 0:00,1106
Roots & Tubers,Cassava Fresh,Bag,99,1938.0,10/25/2015 0:00,1107
Roots & Tubers,Sweet Potatoes,Bag,98,2895.0,10/25/2015 0:00,1108
Cereals,Dry Maize,Bag,90,2669.0,11/25/2015 0:00,1109
