Produce_Variety,Commodity_Type,Unit,Volume_in_Kgs,Values_in_Ksh,Date,OBJECTID
Horticulture,Lemons,Bag,95,KES2455.00,7/1/2015 0:00,712
Cereals,Dry Maize,Bag,90,KES2832.00,1/1/2013 0:00,713
Cereals,Green Maize,Ext Bag,115,KES2471.00,1/1/2013 0:00,714
Cereals,Finger Millet,Bag,90,KES6012.00,1/1/2013 0:00,715
Cereals,Sorghum,Bag,90,KES3306.00,1/1/2013 0:00,716
Cereals,Wheat,Bag,90,KES4058.00,1/1/2013 0:00,717
Legumes,Beans Canadian,Bag,90,KES5729.00,1/1/2013 0:00,718
Legumes,Beans Rosecoco,Bag,90,KES5498.00,1/1/2013 0:00,719
Legumes,Beans Mwitemania,Bag,90,KES5132.00,1/1/2013 0:00,720
Legumes,Mwezi Moja,Bag,90,KES5512.00,1/1/2013 0:00,721
Legumes,Dolichos (Njahi),Bag,90,KES7383.00,1/1/2013 0:00,722
Legumes,Green Gram,Bag,90,KES6784.00,1/1/2013 0:00,723
Legumes,Cowpeas,Bag,90,KES5053.00,1/1/2013 0:00,724
Legumes,Fresh Peas,Bag,51,KES2817.00,1/1/2013 0:00,725
Legumes,Groundnuts,Bag,110,KES10679.00,1/1/2013 0:00,726
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2969.00,1/1/2013 0:00,727
Roots & Tubers,White Irish Potatoes,Bag,110,KES3007.00,1/1/2013 0:00,728
Roots & Tubers,Cassava Fresh,Bag,99,KES1735.00,1/1/2013 0:00,729
Roots & Tubers,Sweet Potatoes,Bag,98,KES2526.00,1/1/2013 0:00,730
Cereals,Dry Maize,Bag,90,KES2857.00,2/1/2013 0:00,731
Cereals,Green Maize,Ext Bag,115,KES2963.00,2/1/2013 0:00,732
Cereals,Finger Millet,Bag,90,KES6213.00,2/1/2013 0:00,733
Cereals,Sorghum,Bag,90,KES3626.00,2/1/2013 0:00,734
Cereals,Wheat,Bag,90,KES4071.00,2/1/2013 0:00,735
Legumes,Beans Canadian,Bag,90,KES5643.00,2/1/2013 0:00,736
Legumes,Beans Rosecoco,Bag,90,KES5390.00,2/1/2013 0:00,737
Legumes,Beans Mwitemania,Bag,90,KES5226.00,2/1/2013 0:00,738
Legumes,Mwezi Moja,Bag,90,KES5261.00,2/1/2013 0:00,739
Legumes,Dolichos (Njahi),Bag,90,KES7875.00,2/1/2013 0:00,740
Legumes,Green Gram,Bag,90,KES7340.00,2/1/2013 0:00,741
Legumes,Cowpeas,Bag,90,KES5101.00,2/1/2013 0:00,742
Legumes,Fresh Peas,Bag,51,KES3422.00,2/1/2013 0:00,743
Legumes,Groundnuts,Bag,110,KES10326.00,2/1/2013 0:00,744
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3143.00,2/1/2013 0:00,745
Roots & Tubers,White Irish Potatoes,Bag,110,KES2892.00,2/1/2013 0:00,746
Roots & Tubers,Cassava Fresh,Bag,99,KES1685.00,2/1/2013 0:00,747
Roots & Tubers,Sweet Potatoes,Bag,98,KES3140.00,2/1/2013 0:00,748
Cereals,Dry Maize,Bag,90,KES2880.00,3/1/2013 0:00,749
Cereals,Green Maize,Ext Bag,115,KES2840.00,3/1/2013 0:00,750
Cereals,Finger Millet,Bag,90,KES5890.00,3/1/2013 0:00,751
Cereals,Sorghum,Bag,90,KES3605.00,3/1/2013 0:00,752
Cereals,Wheat,Bag,90,KES3911.00,3/1/2013 0:00,753
Legumes,Beans Canadian,Bag,90,KES5475.00,3/1/2013 0:00,754
Legumes,Beans Rosecoco,Bag,90,KES5712.00,3/1/2013 0:00,755
Legumes,Beans Mwitemania,Bag,90,KES5241.00,3/1/2013 0:00,756
Legumes,Mwezi Moja,Bag,90,KES5529.00,3/1/2013 0:00,757
Legumes,Dolichos (Njahi),Bag,90,KES7473.00,3/1/2013 0:00,758
Legumes,Green Gram,Bag,90,KES7352.00,3/1/2013 0:00,759
Legumes,Cowpeas,Bag,90,KES6005.00,3/1/2013 0:00,760
Legumes,Fresh Peas,Bag,51,KES2908.00,3/1/2013 0:00,761
Legumes,Groundnuts,Bag,110,KES10938.00,3/1/2013 0:00,762
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2987.00,3/1/2013 0:00,763
Roots & Tubers,White Irish Potatoes,Bag,110,KES2854.00,3/1/2013 0:00,764
Roots & Tubers,Cassava Fresh,Bag,99,KES1941.00,3/1/2013 0:00,765
Roots & Tubers,Sweet Potatoes,Bag,98,KES2645.00,3/1/2013 0:00,766
Cereals,Dry Maize,Bag,90,KES2837.00,4/1/2013 0:00,767
Cereals,Green Maize,Ext Bag,115,KES3006.00,4/1/2013 0:00,768
Cereals,Finger Millet,Bag,90,KES5929.00,4/1/2013 0:00,769
Cereals,Sorghum,Bag,90,KES3554.00,4/1/2013 0:00,770
Cereals,Wheat,Bag,90,KES4024.00,4/1/2013 0:00,771
Legumes,Beans Canadian,Bag,90,KES5822.00,4/1/2013 0:00,772
Legumes,Beans Rosecoco,Bag,90,KES6202.00,4/1/2013 0:00,773
Legumes,Beans Mwitemania,Bag,90,KES5602.00,4/1/2013 0:00,774
Legumes,Mwezi Moja,Bag,90,KES5774.00,4/1/2013 0:00,775
Legumes,Dolichos (Njahi),Bag,90,KES7780.00,4/1/2013 0:00,776
Legumes,Green Gram,Bag,90,KES7819.00,4/1/2013 0:00,777
Legumes,Cowpeas,Bag,90,KES5352.00,4/1/2013 0:00,778
Legumes,Fresh Peas,Bag,51,KES2852.00,4/1/2013 0:00,779
Legumes,Groundnuts,Bag,110,KES12269.00,4/1/2013 0:00,780
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2671.00,4/1/2013 0:00,781
Roots & Tubers,White Irish Potatoes,Bag,110,KES2653.00,4/1/2013 0:00,782
Roots & Tubers,Cassava Fresh,Bag,99,KES2102.00,4/1/2013 0:00,783
Roots & Tubers,Sweet Potatoes,Bag,98,KES2728.00,4/1/2013 0:00,784
Cereals,Dry Maize,Bag,90,KES2838.00,5/1/2013 0:00,785
Cereals,Green Maize,Ext Bag,115,KES3847.00,5/1/2013 0:00,786
Cereals,Finger Millet,Bag,90,KES6321.00,5/1/2013 0:00,787
Cereals,Sorghum,Bag,90,KES3694.00,5/1/2013 0:00,788
Cereals,Wheat,Bag,90,KES4365.00,5/1/2013 0:00,789
Legumes,Beans Canadian,Bag,90,KES6046.00,5/1/2013 0:00,790
Legumes,Beans Rosecoco,Bag,90,KES6108.00,5/1/2013 0:00,791
Legumes,Beans Mwitemania,Bag,90,KES5846.00,5/1/2013 0:00,792
Legumes,Mwezi Moja,Bag,90,KES6432.00,5/1/2013 0:00,793
Legumes,Dolichos (Njahi),Bag,90,KES7892.00,5/1/2013 0:00,794
Legumes,Green Gram,Bag,90,KES7514.00,5/1/2013 0:00,795
Legumes,Cowpeas,Bag,90,KES5755.00,5/1/2013 0:00,796
Legumes,Fresh Peas,Bag,51,KES4343.00,5/1/2013 0:00,797
Legumes,Groundnuts,Bag,110,KES12019.00,5/1/2013 0:00,798
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3240.00,5/1/2013 0:00,799
Roots & Tubers,White Irish Potatoes,Bag,110,KES3065.00,5/1/2013 0:00,800
Roots & Tubers,Cassava Fresh,Bag,99,KES2350.00,5/1/2013 0:00,801
Roots & Tubers,Sweet Potatoes,Bag,98,KES3185.00,5/1/2013 0:00,802
Cereals,Dry Maize,Bag,90,KES2747.00,6/1/2013 0:00,803
Cereals,Green Maize,Ext Bag,115,KES3229.00,6/1/2013 0:00,804
Cereals,Finger Millet,Bag,90,KES6182.00,6/1/2013 0:00,805
Cereals,Sorghum,Bag,90,KES3507.00,6/1/2013 0:00,806
Cereals,Wheat,Bag,90,KES4540.00,6/1/2013 0:00,807
Legumes,Beans Canadian,Bag,90,KES5858.00,6/1/2013 0:00,808
Legumes,Beans Rosecoco,Bag,90,KES5668.00,6/1/2013 0:00,809
Legumes,Beans Mwitemania,Bag,90,KES5205.00,6/1/2013 0:00,810
Legumes,Mwezi Moja,Bag,90,KES6060.00,6/1/2013 0:00,811
Legumes,Dolichos (Njahi),Bag,90,KES7908.00,6/1/2013 0:00,812
Legumes,Green Gram,Bag,90,KES7181.00,6/1/2013 0:00,813
Legumes,Cowpeas,Bag,90,KES5721.00,6/1/2013 0:00,814
Legumes,Fresh Peas,Bag,51,KES3163.00,6/1/2013 0:00,815
Legumes,Groundnuts,Bag,110,KES12112.00,6/1/2013 0:00,816
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3275.00,6/1/2013 0:00,817
Roots & Tubers,White Irish Potatoes,Bag,110,KES3206.00,6/1/2013 0:00,818
Roots & Tubers,Cassava Fresh,Bag,99,KES1938.00,6/1/2013 0:00,819
Roots & Tubers,Sweet Potatoes,Bag,98,KES3259.00,6/1/2013 0:00,820
Cereals,Dry Maize,Bag,90,KES2722.00,7/1/2013 0:00,821
Cereals,Green Maize,Ext Bag,115,KES2924.00,7/1/2013 0:00,822
Cereals,Finger Millet,Bag,90,KES5795.00,7/1/2013 0:00,823
Cereals,Sorghum,Bag,90,KES3363.00,7/1/2013 0:00,824
Cereals,Wheat,Bag,90,KES4293.00,7/1/2013 0:00,825
Legumes,Beans Canadian,Bag,90,KES5459.00,7/1/2013 0:00,826
Legumes,Beans Rosecoco,Bag,90,KES5489.00,7/1/2013 0:00,827
Legumes,Beans Mwitemania,Bag,90,KES4997.00,7/1/2013 0:00,828
Legumes,Mwezi Moja,Bag,90,KES5285.00,7/1/2013 0:00,829
Legumes,Dolichos (Njahi),Bag,90,KES7576.00,7/1/2013 0:00,830
Legumes,Green Gram,Bag,90,KES6948.00,7/1/2013 0:00,831
Legumes,Cowpeas,Bag,90,KES5246.00,7/1/2013 0:00,832
Legumes,Fresh Peas,Bag,51,KES2614.00,7/1/2013 0:00,833
Legumes,Groundnuts,Bag,110,KES11216.00,7/1/2013 0:00,834
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2940.00,7/1/2013 0:00,835
Roots & Tubers,White Irish Potatoes,Bag,110,KES2916.00,7/1/2013 0:00,836
Roots & Tubers,Cassava Fresh,Bag,99,KES2004.00,7/1/2013 0:00,837
Roots & Tubers,Sweet Potatoes,Bag,98,KES2957.00,7/1/2013 0:00,838
Cereals,Dry Maize,Bag,90,KES2703.00,8/1/2013 0:00,839
Cereals,Green Maize,Ext Bag,115,KES2475.00,8/1/2013 0:00,840
Cereals,Finger Millet,Bag,90,KES5767.00,8/1/2013 0:00,841
Cereals,Sorghum,Bag,90,KES3533.00,8/1/2013 0:00,842
Cereals,Wheat,Bag,90,KES4084.00,8/1/2013 0:00,843
Legumes,Beans Canadian,Bag,90,KES5434.00,8/1/2013 0:00,844
Legumes,Beans Rosecoco,Bag,90,KES5701.00,8/1/2013 0:00,845
Legumes,Beans Mwitemania,Bag,90,KES4972.00,8/1/2013 0:00,846
Legumes,Mwezi Moja,Bag,90,KES5086.00,8/1/2013 0:00,847
Legumes,Dolichos (Njahi),Bag,90,KES7580.00,8/1/2013 0:00,848
Legumes,Green Gram,Bag,90,KES6925.00,8/1/2013 0:00,849
Legumes,Cowpeas,Bag,90,KES5026.00,8/1/2013 0:00,850
Legumes,Fresh Peas,Bag,51,KES2539.00,8/1/2013 0:00,851
Legumes,Groundnuts,Bag,110,KES10877.00,8/1/2013 0:00,852
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2950.00,8/1/2013 0:00,853
Roots & Tubers,White Irish Potatoes,Bag,110,KES2927.00,8/1/2013 0:00,854
Roots & Tubers,Cassava Fresh,Bag,99,KES1956.00,8/1/2013 0:00,855
Roots & Tubers,Sweet Potatoes,Bag,98,KES2604.00,8/1/2013 0:00,856
Cereals,Dry Maize,Bag,90,KES2829.00,9/1/2013 0:00,857
Cereals,Green Maize,Ext Bag,115,KES2630.00,9/1/2013 0:00,858
Cereals,Finger Millet,Bag,90,KES5820.00,9/1/2013 0:00,859
Cereals,Sorghum,Bag,90,KES3471.00,9/1/2013 0:00,860
Cereals,Wheat,Bag,90,KES4024.00,9/1/2013 0:00,861
Legumes,Beans Canadian,Bag,90,KES5547.00,9/1/2013 0:00,862
Legumes,Beans Rosecoco,Bag,90,KES5973.00,9/1/2013 0:00,863
Legumes,Beans Mwitemania,Bag,90,KES5220.00,9/1/2013 0:00,864
Legumes,Mwezi Moja,Bag,90,KES5480.00,9/1/2013 0:00,865
Legumes,Dolichos (Njahi),Bag,90,KES7323.00,9/1/2013 0:00,866
Legumes,Green Gram,Bag,90,KES7160.00,9/1/2013 0:00,867
Legumes,Cowpeas,Bag,90,KES5227.00,9/1/2013 0:00,868
Legumes,Fresh Peas,Bag,51,KES2856.00,9/1/2013 0:00,869
Legumes,Groundnuts,Bag,110,KES11481.00,9/1/2013 0:00,870
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3045.00,9/1/2013 0:00,871
Roots & Tubers,White Irish Potatoes,Bag,110,KES3014.00,9/1/2013 0:00,872
Roots & Tubers,Cassava Fresh,Bag,99,KES2175.00,9/1/2013 0:00,873
Roots & Tubers,Sweet Potatoes,Bag,98,KES2655.00,9/1/2013 0:00,874
Cereals,Dry Maize,Bag,90,KES2943.00,10/1/2013 0:00,875
Cereals,Green Maize,Ext Bag,115,KES2451.00,10/1/2013 0:00,876
Cereals,Finger Millet,Bag,90,KES6032.00,10/1/2013 0:00,877
Cereals,Sorghum,Bag,90,KES3629.00,10/1/2013 0:00,878
Cereals,Wheat,Bag,90,KES3524.00,10/1/2013 0:00,879
Legumes,Beans Canadian,Bag,90,KES5984.00,10/1/2013 0:00,880
Legumes,Beans Rosecoco,Bag,90,KES5943.00,10/1/2013 0:00,881
Legumes,Beans Mwitemania,Bag,90,KES5366.00,10/1/2013 0:00,882
Legumes,Mwezi Moja,Bag,90,KES5869.00,10/1/2013 0:00,883
Legumes,Dolichos (Njahi),Bag,90,KES7079.00,10/1/2013 0:00,884
Legumes,Green Gram,Bag,90,KES7461.00,10/1/2013 0:00,885
Legumes,Cowpeas,Bag,90,KES5322.00,10/1/2013 0:00,886
Legumes,Fresh Peas,Bag,51,KES2537.00,10/1/2013 0:00,887
Legumes,Groundnuts,Bag,110,KES11555.00,10/1/2013 0:00,888
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3124.00,10/1/2013 0:00,889
Roots & Tubers,White Irish Potatoes,Bag,110,KES3014.00,10/1/2013 0:00,890
Roots & Tubers,Cassava Fresh,Bag,99,KES1896.00,10/1/2013 0:00,891
Roots & Tubers,Sweet Potatoes,Bag,98,KES2746.00,10/1/2013 0:00,892
Cereals,Dry Maize,Bag,90,KES3033.00,11/1/2013 0:00,893
Cereals,Green Maize,Ext Bag,115,KES2836.00,11/1/2013 0:00,894
Cereals,Finger Millet,Bag,90,KES6072.00,11/1/2013 0:00,895
Cereals,Sorghum,Bag,90,KES3780.00,11/1/2013 0:00,896
Cereals,Wheat,Bag,90,KES3697.00,11/1/2013 0:00,897
Legumes,Beans Canadian,Bag,90,KES6225.00,11/1/2013 0:00,898
Legumes,Beans Rosecoco,Bag,90,KES5973.00,11/1/2013 0:00,899
Legumes,Beans Mwitemania,Bag,90,KES5374.00,11/1/2013 0:00,900
Legumes,Mwezi Moja,Bag,90,KES5939.00,11/1/2013 0:00,901
Legumes,Dolichos (Njahi),Bag,90,KES7127.00,11/1/2013 0:00,902
Legumes,Green Gram,Bag,90,KES7916.00,11/1/2013 0:00,903
Legumes,Cowpeas,Bag,90,KES5782.00,11/1/2013 0:00,904
Legumes,Fresh Peas,Bag,51,KES2272.00,11/1/2013 0:00,905
Legumes,Groundnuts,Bag,110,KES11877.00,11/1/2013 0:00,906
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3326.00,11/1/2013 0:00,907
Roots & Tubers,White Irish Potatoes,Bag,110,KES3291.00,11/1/2013 0:00,908
Roots & Tubers,Cassava Fresh,Bag,99,KES2023.00,11/1/2013 0:00,909
Roots & Tubers,Sweet Potatoes,Bag,98,KES2862.00,11/1/2013 0:00,910
Cereals,Dry Maize,Bag,90,KES3037.00,12/1/2013 0:00,911
Cereals,Green Maize,Ext Bag,115,KES3050.00,12/1/2013 0:00,912
Cereals,Finger Millet,Bag,90,KES5823.00,12/1/2013 0:00,913
Cereals,Sorghum,Bag,90,KES3851.00,12/1/2013 0:00,914
Cereals,Wheat,Bag,90,KES4144.00,12/1/2013 0:00,915
Legumes,Beans Canadian,Bag,90,KES5978.00,12/1/2013 0:00,916
Legumes,Beans Rosecoco,Bag,90,KES5942.00,12/1/2013 0:00,917
Legumes,Beans Mwitemania,Bag,90,KES5397.00,12/1/2013 0:00,918
Legumes,Mwezi Moja,Bag,90,KES5813.00,12/1/2013 0:00,919
Legumes,Dolichos (Njahi),Bag,90,KES7429.00,12/1/2013 0:00,920
Legumes,Green Gram,Bag,90,KES7916.00,12/1/2013 0:00,921
Legumes,Cowpeas,Bag,90,KES5702.00,12/1/2013 0:00,922
Legumes,Fresh Peas,Bag,51,KES2762.00,12/1/2013 0:00,923
Legumes,Groundnuts,Bag,110,KES11417.00,12/1/2013 0:00,924
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3019.00,12/1/2013 0:00,925
Roots & Tubers,White Irish Potatoes,Bag,110,KES2967.00,12/1/2013 0:00,926
Roots & Tubers,Cassava Fresh,Bag,99,KES2068.00,12/1/2013 0:00,927
Roots & Tubers,Sweet Potatoes,Bag,98,KES2777.00,12/1/2013 0:00,928
Cereals,Dry Maize,Bag,90,KES2435.00,1/1/2015 0:00,929
Cereals,Green Maize,Ext Bag,115,KES3237.00,1/1/2015 0:00,930
Cereals,Finger Millet,Bag,90,KES6868.00,1/1/2015 0:00,931
Cereals,Sorghum,Bag,90,KES3756.00,1/1/2015 0:00,932
Cereals,Wheat,Bag,90,KES3477.00,1/1/2015 0:00,933
Legumes,Beans Canadian,Bag,90,KES6277.00,1/1/2015 0:00,934
Legumes,Beans Rosecoco,Bag,90,KES6111.00,1/1/2015 0:00,935
Legumes,Beans Mwitemania,Bag,90,KES5871.00,1/1/2015 0:00,936
Legumes,Mwezi Moja,Bag,90,KES5349.00,1/1/2015 0:00,937
Legumes,Dolichos (Njahi),Bag,90,KES7042.00,1/1/2015 0:00,938
Legumes,Green Gram,Bag,90,KES11143.00,1/1/2015 0:00,939
Legumes,Cowpeas,Bag,90,KES6764.00,1/1/2015 0:00,940
Legumes,Fresh Peas,Bag,51,KES2461.00,1/1/2015 0:00,941
Legumes,Groundnuts,Bag,110,KES11559.00,1/1/2015 0:00,942
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2490.00,1/1/2015 0:00,943
Roots & Tubers,White Irish Potatoes,Bag,110,KES2515.00,1/1/2015 0:00,944
Roots & Tubers,Cassava Fresh,Bag,99,KES1753.00,1/1/2015 0:00,945
Roots & Tubers,Sweet Potatoes,Bag,98,KES2677.00,1/1/2015 0:00,946
Cereals,Dry Maize,Bag,90,KES2417.00,2/1/2015 0:00,947
Cereals,Green Maize,Ext Bag,115,KES2653.00,2/1/2015 0:00,948
Cereals,Finger Millet,Bag,90,KES6906.00,2/1/2015 0:00,949
Cereals,Sorghum,Bag,90,KES4202.00,2/1/2015 0:00,950
Cereals,Wheat,Bag,90,KES3662.00,2/1/2015 0:00,951
Legumes,Beans Canadian,Bag,90,KES6151.00,2/1/2015 0:00,952
Legumes,Beans Rosecoco,Bag,90,KES6484.00,2/1/2015 0:00,953
Legumes,Beans Mwitemania,Bag,90,KES6269.00,2/1/2015 0:00,954
Legumes,Mwezi Moja,Bag,90,KES4783.00,2/1/2015 0:00,955
Legumes,Dolichos (Njahi),Bag,90,KES8023.00,2/1/2015 0:00,956
Legumes,Green Gram,Bag,90,KES11535.00,2/1/2015 0:00,957
Legumes,Cowpeas,Bag,90,KES7208.00,2/1/2015 0:00,958
Legumes,Fresh Peas,Bag,51,KES2511.00,2/1/2015 0:00,959
Legumes,Groundnuts,Bag,110,KES11926.00,2/1/2015 0:00,960
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2761.00,2/1/2015 0:00,961
Roots & Tubers,White Irish Potatoes,Bag,110,KES2690.00,2/1/2015 0:00,962
Roots & Tubers,Cassava Fresh,Bag,99,KES1893.00,2/1/2015 0:00,963
Roots & Tubers,Sweet Potatoes,Bag,98,KES2541.00,2/1/2015 0:00,964
Cereals,Dry Maize,Bag,90,KES2473.00,3/1/2015 0:00,965
Cereals,Green Maize,Ext Bag,115,KES2795.00,3/1/2015 0:00,966
Cereals,Finger Millet,Bag,90,KES6916.00,3/1/2015 0:00,967
Cereals,Sorghum,Bag,90,KES4183.00,3/1/2015 0:00,968
Cereals,Wheat,Bag,90,KES3739.00,3/1/2015 0:00,969
Legumes,Beans Canadian,Bag,90,KES6525.00,3/1/2015 0:00,970
Legumes,Beans Rosecoco,Bag,90,KES6850.00,3/1/2015 0:00,971
Legumes,Beans Mwitemania,Bag,90,KES6321.00,3/1/2015 0:00,972
Legumes,Mwezi Moja,Bag,90,KES5382.00,3/1/2015 0:00,973
Legumes,Dolichos (Njahi),Bag,90,KES8228.00,3/1/2015 0:00,974
Legumes,Green Gram,Bag,90,KES11315.00,3/1/2015 0:00,975
Legumes,Cowpeas,Bag,90,KES7436.00,3/1/2015 0:00,976
Legumes,Fresh Peas,Bag,51,KES3015.00,3/1/2015 0:00,977
Legumes,Groundnuts,Bag,110,,3/1/2015 0:00,978
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2686.00,3/1/2015 0:00,979
Roots & Tubers,White Irish Potatoes,Bag,110,KES2556.00,3/1/2015 0:00,980
Roots & Tubers,Cassava Fresh,Bag,99,KES1940.00,3/1/2015 0:00,981
Roots & Tubers,Sweet Potatoes,Bag,98,KES2687.00,3/1/2015 0:00,982
Cereals,Dry Maize,Bag,90,KES2796.00,4/1/2015 0:00,983
Cereals,Green Maize,Ext Bag,115,KES3567.00,4/1/2015 0:00,984
Cereals,Finger Millet,Bag,90,KES7149.00,4/1/2015 0:00,985
Cereals,Sorghum,Bag,90,KES3816.00,4/1/2015 0:00,986
Cereals,Wheat,Bag,90,KES3628.00,4/1/2015 0:00,987
Legumes,Beans Canadian,Bag,90,KES7148.00,4/1/2015 0:00,988
Legumes,Beans Rosecoco,Bag,90,KES7124.00,4/1/2015 0:00,989
Legumes,Beans Mwitemania,Bag,90,KES6402.00,4/1/2015 0:00,990
Legumes,Mwezi Moja,Bag,90,KES5798.00,4/1/2015 0:00,991
Legumes,Dolichos (Njahi),Bag,90,KES9182.00,4/1/2015 0:00,992
Legumes,Green Gram,Bag,90,KES11454.00,4/1/2015 0:00,993
Legumes,Cowpeas,Bag,90,KES6983.00,4/1/2015 0:00,994
Legumes,Fresh Peas,Bag,51,KES3842.00,4/1/2015 0:00,995
Legumes,Groundnuts,Bag,110,,4/1/2015 0:00,996
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3502.00,4/1/2015 0:00,997
Roots & Tubers,White Irish Potatoes,Bag,110,KES3511.00,4/1/2015 0:00,998
Roots & Tubers,Cassava Fresh,Bag,99,KES1941.00,4/1/2015 0:00,999
Roots & Tubers,Sweet Potatoes,Bag,98,KES2819.00,4/1/2015 0:00,1000
Cereals,Dry Maize,Bag,90,KES2925.00,5/1/2015 0:00,1001
Cereals,Green Maize,Ext Bag,115,KES3872.00,5/1/2015 0:00,1002
Cereals,Finger Millet,Bag,90,KES7216.00,5/1/2015 0:00,1003
Cereals,Sorghum,Bag,90,KES3877.00,5/1/2015 0:00,1004
Cereals,Wheat,Bag,90,KES3653.00,5/1/2015 0:00,1005
Legumes,Beans Canadian,Bag,90,KES7453.00,5/1/2015 0:00,1006
Legumes,Beans Rosecoco,Bag,90,KES7522.00,5/1/2015 0:00,1007
Legumes,Beans Mwitemania,Bag,90,KES6903.00,5/1/2015 0:00,1008
Legumes,Mwezi Moja,Bag,90,KES6426.00,5/1/2015 0:00,1009
Legumes,Dolichos (Njahi),Bag,90,KES10486.00,5/1/2015 0:00,1010
Legumes,Green Gram,Bag,90,KES11905.00,5/1/2015 0:00,1011
Legumes,Cowpeas,Bag,90,KES7509.00,5/1/2015 0:00,1012
Legumes,Fresh Peas,Bag,51,KES3924.00,5/1/2015 0:00,1013
Legumes,Groundnuts,Bag,110,KES12802.00,5/1/2015 0:00,1014
Roots & Tubers,Red Irish Potatoes,Bag,110,KES3812.00,5/1/2015 0:00,1015
Roots & Tubers,White Irish Potatoes,Bag,110,KES3935.00,5/1/2015 0:00,1016
Roots & Tubers,Cassava Fresh,Bag,99,KES1883.00,5/1/2015 0:00,1017
Roots & Tubers,Sweet Potatoes,Bag,98,KES2928.00,5/1/2015 0:00,1018
Cereals,Dry Maize,Bag,90,KES2883.00,6/1/2015 0:00,1019
Cereals,Green Maize,Ext Bag,115,KES3466.00,6/1/2015 0:00,1020
Cereals,Finger Millet,Bag,90,KES7155.00,6/1/2015 0:00,1021
Cereals,Sorghum,Bag,90,KES3845.00,6/1/2015 0:00,1022
Cereals,Wheat,Bag,90,KES3747.00,6/1/2015 0:00,1023
Legumes,Beans Canadian,Bag,90,KES7471.00,6/1/2015 0:00,1024
Legumes,Beans Rosecoco,Bag,90,KES7186.00,6/1/2015 0:00,1025
Legumes,Beans Mwitemania,Bag,90,KES6535.00,6/1/2015 0:00,1026
Legumes,Mwezi Moja,Bag,90,KES7279.00,6/1/2015 0:00,1027
Legumes,Dolichos (Njahi),Bag,90,KES9988.00,6/1/2015 0:00,1028
Legumes,Green Gram,Bag,90,KES10722.00,6/1/2015 0:00,1029
Legumes,Cowpeas,Bag,90,KES7315.00,6/1/2015 0:00,1030
Legumes,Fresh Peas,Bag,51,KES3505.00,6/1/2015 0:00,1031
Legumes,Groundnuts,Bag,110,KES12797.00,6/1/2015 0:00,1032
Roots & Tubers,Red Irish Potatoes,Bag,110,KES2776.00,6/1/2015 0:00,1033
Roots & Tubers,White Irish Potatoes,Bag,110,KES2978.00,6/1/2015 0:00,1034
Roots & Tubers,Cassava Fresh,Bag,99,KES2124.00,6/1/2015 0:00,1035
Roots & Tubers,Sweet Potatoes,Bag,98,KES2705.00,6/1/2015 0:00,1036
Cereals,Dry Maize,Bag,90,KES2969.00,7/1/2015 0:00,1037
Cereals,Green Maize,Ext Bag,115,KES2860.00,7/1/2015 0:00,1038
Cereals,Finger Millet,Bag,90,KES6883.00,7/1/2015 0:00,1039
Cereals,Sorghum,Bag,90,KES3856.00,7/1/2015 0:00,1040
Cereals,Wheat,Bag,90,KES3915.00,7/1/2015 0:00,1041
Legumes,Beans Canadian,Bag,90,KES6595.00,7/1/2015 0:00,1042
Legumes,Beans Rosecoco,Bag,90,KES6302.00,7/1/2015 0:00,1043
Legumes,Beans Mwitemania,Bag,90,KES5685.00,7/1/2015 0:00,1044
Legumes,Mwezi Moja,Bag,90,KES6201.00,7/1/2015 0:00,1045
Legumes,Dolichos (Njahi),Bag,90,KES10509.00,7/1/2015 0:00,1046
Legumes,Green Gram,Bag,90,KES10252.00,7/1/2015 0:00,1047
Legumes,Cowpeas,Bag,90,KES6525.00,7/1/2015 0:00,1048
Legumes,Fresh Peas,Bag,51,KES2525.00,7/1/2015 0:00,1049
Legumes,Groundnuts,Bag,110,KES13713.00,7/1/2015 0:00,1050
Roots & Tubers,Red Irish Potatoes,Bag,110,KES1840.00,7/1/2015 0:00,1051
Roots & Tubers,White Irish Potatoes,Bag,110,KES2002.00,7/1/2015 0:00,1052
Roots & Tubers,Cassava Fresh,Bag,99,KES1912.00,7/1/2015 0:00,1053
Roots & Tubers,Sweet Potatoes,Bag,98,KES2764.00,7/1/2015 0:00,1054
Cereals,Dry Maize,Bag,90,KES2910.00,8/25/2015 0:00,1055
Cereals,Green Maize,Ext Bag,115,KES2557.00,8/25/2015 0:00,1056
